ordinal,bookmark_id,status_url,author_name,handle,language,is_reply,hashtags,urls,media_count,text
"772","1790929241380405641","https://x.com/Brad_Setser/status/1790929241380405641","Brad Setser","Brad_Setser","en","false","","","0","""China is not just exporting too much stuff; it’s also exporting its economic problems. Xi intends to maintain Chinese jobs and factories at the expense of other countries’ workers and companies, to avoid ... potentially disruptive reform at home""

Michael Schuman in the Atlantic"
"773","1790659395396718931","https://x.com/Juli3nPascal/status/1790659395396718931","Julien Pascal","Juli3nPascal","en","false","EconTwitter","https://www.bcl.lu/fr/Recherche/publications/cahiers_etudes/184/index.html","1","With my colleagues at the BCL, we have just released a short paper on how to solve **economic models** using **deep learning techniques**:

👉https://t.co/x1ltUGgGsf

#EconTwitter https://t.co/MXkBx6w2Tu"
"774","1787532144165671212","https://x.com/Brad_Setser/status/1787532144165671212","Brad Setser","Brad_Setser","en","false","","https://www.economist.com/special-report/2024/05/03/the-movement-of-capital-globally-is-in-decline","1","I generally am a fan of the Economist.

But they (perhaps echoing the IMF?) made a common error in attributing the fall in FDI after 2017 to ""deglobalization""/ rising tensions with China

https://t.co/kVJ1y5VdFy

1/ https://t.co/CzHCtjCO7T"
"775","1786964324835315903","https://x.com/LD_daofeichang/status/1786964324835315903","广百宋斋 @ 道非常 𓇌𓉔𓍯𓄿","LD_daofeichang","zh","false","","","2","《路史》记载的天皇氏，“望获强尊”，四个字，一直让我头痛，看到就像孙大圣被秃驴念了紧箍咒。
“强尊”，我后来想明白了——“尊”，通“瓮”，在圣书体中就是猫头鹰符，读 eng；也可做小鸟符，就是 wu（吾）。
“强尊”，是什么鬼呢？
就是“古埃及”自称的国名，如图二。
这是“昆吾”、“八尊”，华夏天子帝都。 https://t.co/z7dODQg74L"
"776","1785893007725572097","https://x.com/michaelxpettis/status/1785893007725572097","Michael Pettis","michaelxpettis","en","false","","https://sc.mp/78xma?utm_source=twitter&utm_campaign=3260814&utm_medium=share_widget","0","1/9
An awful lot of prominent people still don't understand how the balance of payments works. The vice-dean of Renmin University’s School of International Studies, for example, has called for China to continue reducing its USD holdings.

https://t.co/5EF6RJvH92 via @scmpnews"
"777","1785725279434133565","https://x.com/Brad_Setser/status/1785725279434133565","Brad Setser","Brad_Setser","en","false","","","0","China has other ways to get growth --

It hasn't really done a consumer focused stimulus over the last 5ys.   Central government, with debt to GDP of 25% (low by int. standards) has fiscal space.

1/2"
"778","1782099456143568969","https://x.com/ChenggangXu2024/status/1782099456143568969","Chenggang Xu 许成钢","ChenggangXu2024","zh","false","","https://www.xiaoyuzhoufm.com/episode/602b86909e2ee57ebee0098e","0","下面链接里是2021年二月在随机游走做的访谈，讨论了社会科学研究的方法论问题。这个访谈面对的主要对象是年轻学者，部分内容相对学术性较强，但同时也有机会做比较深入的讨论。 我把它作为做研究系列之十一。感谢@xuyiqing 和@lihuafang 组织的这次访谈。https://t.co/cVf91dUbt3"
"779","1778704415073132722","https://x.com/FinanceYF5/status/1778704415073132722","AI Will","FinanceYF5","zh","false","","","1","编码游戏是学习编码的最佳方式。

从CSS、Python、JavaScript到区块链。

以下是 10 年学习编码的 2024 款最佳在线游戏： https://t.co/YZZMVhYJmA"
"780","1772694146567876953","https://x.com/Brad_Setser/status/1772694146567876953","Brad Setser","Brad_Setser","en","false","","","1","An attempt to plot out a set of variables relevant to the current debate over auto trade with China.

Capacity is inferred from production and China's data on capacity utilization.   (net) exports are the gap between passenger vehicle production and sales. 

A first cut. *

1/2 https://t.co/IT1rrYYaaQ"
"781","1772823482134405581","https://x.com/Brad_Setser/status/1772823482134405581","Brad Setser","Brad_Setser","en","false","","","1","Guess I am not the only one who is confused by China's fx policy.    PBOC is keeping the fix ""fixed"" but seems to be letting spot drift toward the more depreciated part of the band --

BBG  ""China Confuses Yuan Traders With Surprise Changes to Fixing"" https://t.co/0PpB7XpTGc"
"782","1772719729158869065","https://x.com/Brad_Setser/status/1772719729158869065","Brad Setser","Brad_Setser","en","false","","","1","With about $60 billion in new capital, the World Bank group could have matched the Chinese policy banks lending surge over the last 15 years.   

Unilateral financial disarmament wasn't a smart decision then.  It isn't smart going forward either ...

1/ https://t.co/czchM8J8i8"
"783","1772387100396048729","https://x.com/Vicky22955256/status/1772387100396048729","Luckylab_Vicky","Vicky22955256","zh","false","","","1","葱花肉饼😋
瞅着不太难，哪天试试 https://t.co/QGmcNEpDpG"
"784","1770047195544183110","https://x.com/BobEUnlimited/status/1770047195544183110","Bob Elliott","BobEUnlimited","en","false","","","1","BoJ delivers about the most dovish hike they could have to move off negative rate policy.  Ueda keeping a lot of flexibility to keep easy policy and repeating the lack of urgency to tighten fast.  Thread.

Yen sold off sharply on the news thru 150 and back to the recent bottom. https://t.co/CBzGiVnAJE"
"785","1770096678235738364","https://x.com/Brad_Setser/status/1770096678235738364","Brad Setser","Brad_Setser","en","false","","","1","Just in time for the BoJ's formal shift away from negative rates, the data from the coordinated investment survey came out. It lets us examine in more detail how Japanese investors shifted their portfolios back in 2022 and h1 23

1/ https://t.co/d3No4K7uYV"
"786","1769397257999171826","https://x.com/Brad_Setser/status/1769397257999171826","Brad Setser","Brad_Setser","en","false","","","1","Gerard is the master of understatement here.

But let me raise a glass this Saint Patrick's day to Ireland, America's largest export market for software and R&amp;D services!

&amp; to the Irish central statistics office, the source of some of the world's best balance of payments data https://t.co/bkQCwoKln5"
"787","1769487694726586714","https://x.com/Vicky22955256/status/1769487694726586714","Luckylab_Vicky","Vicky22955256","zh","false","","","1","蛋炒饭😋 https://t.co/4KogshNDij"
"788","1769440991273009196","https://x.com/Brad_Setser/status/1769440991273009196","Brad Setser","Brad_Setser","en","false","","","1","The world as it looked on the eve of the global financial crisis ... Chinese demand far in excess of Treasury supply.

(from work in progress) https://t.co/fVq0OiYmBV"
"789","1768991471024378028","https://x.com/raycat2021/status/1768991471024378028","徐老猫","raycat2021","zh","false","","","1","这些是世界公认最佳金融/经济专业书，做美股投资的朋友有空可以翻翻看，融会贯通则更好。
金融圈进行文字、思想和观念交流，是有一套完整的话语体系和思维方式的。这些教科书的内在肌理就是这样的话语体系和思维方式。
这里不需要中国特色，只有通行世界的金融语言。我们做美股投资的，需要理解通用表达和思维。否则你听不懂市场中人在说什么，想什么和做什么，不理解WSJ的报道以及鲍威尔的心思。
多花点心血，把这几本书给啃一下，投资之路会畅通许多。

1，米什金《货币金融学》
这是金融专业排位第一的专业教材，阐释货币、银行、货币/财政政策等构成的金融体系。米什金是该领域头号权威。
最好是找英文版来读。国内版本似乎拿掉了一些章节。"
"790","1769258778753691761","https://x.com/yuyy614893671/status/1769258778753691761","金融汪","yuyy614893671","zh","false","","","2","有人在问保险的事情，我居然手痒，就做了个现金流模型发给了他，哈哈哈哈。

做这种模型算是童子功了；年金，终值，现值，现值因子......大家记得临终要把钱花光哦！ https://t.co/lu2ijDMTkM"
"791","1768886427415425177","https://x.com/geekbb/status/1768886427415425177","Geek","geekbb","zh","false","","","4","最初大家在 Cloudflare 上薅梯子行为我是嗤之以鼻的，甚至有些鄙视，兄弟们都缺成什么样了？再不济 Cloudflare 还提供了 WARP+ 服务呢。作为搭🪜技术资深学者，我出于纯研究目的，在 Cloudflare Worker 部署 VLESS 代理进行测试，当韩国、香港、日本、新加坡节点油管均突破 20w+ 以及 Speedtest 跑满带宽时(南方联通非高峰)，作为 Mjj 我陷入深深沉思（这还没开优选IP呢）。还研究鬼的个VPS线路，艹！

独乐乐不如众乐乐，要搭建可以参考https://t.co/rJCsgzC6NP 项目，配有视频指导，非常适合初学者，简单三步即可完成并拥有 65 条 Cloudflare VLESS 线路。

如果你用的是 OpenWrt - PassWall ，实测加入负载均衡正常代理，多加几条优质线路为你分担流量&备用，兄弟们直接香飞起。"
"792","1768756935850107083","https://x.com/Vicky22955256/status/1768756935850107083","Luckylab_Vicky","Vicky22955256","zh","false","","","1","山药排骨汤😋 https://t.co/GaeNfJwt4W"
"793","1768791669774913943","https://x.com/laobaishare/status/1768791669774913943","老白（每日干货分享✊）","laobaishare","zh","false","","","1","世界上最好的投资者带你学习

2024年发表的这5封股东信绝对是必读的

在这里成为更好的投资者： https://t.co/ANyDLCKErc"
"794","1768652701082988979","https://x.com/Brad_Setser/status/1768652701082988979","Brad Setser","Brad_Setser","en","false","","","1","The proxies for Chinese foreign currency intervention in February have been released, and they continue to paint a contradictory picture.   The PBOC's balance sheet reserves rose (implying dollar buying), while the broader fx settlement data shows continued sales

1/ https://t.co/HKXWafaz0v"
"795","1768654399994204353","https://x.com/Brad_Setser/status/1768654399994204353","Brad Setser","Brad_Setser","en","true","","","1","and on the asset side, the state banks are shifting away from fx loans and buying more fx bonds ...

5/ https://t.co/O0TKRx2wal"
"796","1768066947214872973","https://x.com/laobaishare/status/1768066947214872973","老白（每日干货分享✊）","laobaishare","zh","false","","","0","如果你不用Excel找工作，你就落后了。

以下是12个最佳Excel YouTube视频，帮你在2024年找到梦寐以求的工作："
"797","1767704497823113337","https://x.com/laobaishare/status/1767704497823113337","老白（每日干货分享✊）","laobaishare","zh","false","","","0","编程新手学习编程的8个超级资源 🧵 👇"
"798","1768104039198470287","https://x.com/0xluffy_eth/status/1768104039198470287","路飞 🏴‍☠️ AI 研究员🧐","0xluffy_eth","zh","false","","https://www.youtube.com/watch?v=vFnSJEj3P2Y&t=102s","1","需要尽快观看的 7 部 Youtube 影片，让你跻身 AI 领域前 1%：

1. 免费使用 GPT-4 Turbo、DALLE-3 绘画！

Copilot 操作教程分享，在中国大陆也可以轻松使用

https://t.co/3fQZQRwBpk https://t.co/7aSsiXvVcK"
"799","1767801816182649083","https://x.com/laobaishare/status/1767801816182649083","老白（每日干货分享✊）","laobaishare","zh","false","","https://www.youtube.com/@wwbsz/videos","1","8 个变富必看的 Youtube 频道 🏆

1.玩物不丧志
https://t.co/fxrnmoGXtC https://t.co/mW5HrKN91m"
"800","1767952705069211841","https://x.com/huangyun_122/status/1767952705069211841","黄赟","huangyun_122","zh","false","","","1","卧槽 !! 牛逼的笑来老师，提供了一个免费学英语的宝藏工具

这份叫做 Enjoy 的 Electron 程序，开源，支持音频转录成字幕，更牛逼的是，单词居然逐个点亮，有种跳动的感觉

有这把倚天屠龙神器，再也没理由不好好学英语了吧 https://t.co/6OMin4m2Li"
"801","1767142995512770713","https://x.com/wanerfu/status/1767142995512770713","摆烂程序媛","wanerfu","zh","false","","","1","《改变人生的7个最佳TED演讲》

🔖 十分推荐： https://t.co/hqlL4a4vhn"
"802","1767152404321984942","https://x.com/knowledgefxg/status/1767152404321984942","知识分享官","knowledgefxg","zh","false","","","1","适合新手的JavaScript 初级练习项目⬇️ https://t.co/wi7F5cTpm9"
"803","1765854704884679057","https://x.com/Vicky22955256/status/1765854704884679057","Luckylab_Vicky","Vicky22955256","zh","false","","","1","一口一个小笼包😋
（馅儿炒一半？没做过，试试） https://t.co/mLVSFZmsuF"
"804","1764486273971155325","https://x.com/wanerfu/status/1764486273971155325","摆烂程序媛","wanerfu","zh","false","","","1","54款自学英语宝藏app，总有一款适合你🔥 https://t.co/WoxPN4zbYN"
"805","1764237295941468538","https://x.com/knowledgefxg/status/1764237295941468538","知识分享官","knowledgefxg","zh","false","","https://www.youtube.com/watch?v=8mAITcNt710#:~:text=URL%3A%20https%3A%2F%2Fwww,100","4","成为黑客大佬还是要稳扎稳打的好，跟着下面课程循序渐进👇

1. 计算机基础

https://t.co/liV9SxtTRe

哈佛大学的CS50课程：这是一个非常受欢迎的计算机科学入门课程，被广泛认为是世界上最好的计算机科学课程之一。课程由David J. Malan教授授课，内容涵盖了从抽象、算法、数据结构到编程语言如C、Python、SQL以及HTML、CSS和JavaScript。

2. 网络基础

https://t.co/WRK2sjgthh

如果你对网络基础感兴趣，这个视频系列将是一个很好的起点。

3. Linux基础

https://t.co/KTILd8ZJzL
这是一个为初学者设计的完整课程，涵盖了Linux系统管理员和数百万Linux用户每天使用的许多工具。

当我们学完计算机基础、网络基础以及Linux基础后其实远远不够，但你已经为成为一名合格的黑客奠定了坚实的基础。这些知识不仅为你提供了理解技术的框架，也为你进一步探索如何保护和渗透网络系统铺平了道路。成为一名黑客不仅仅是掌握技术，更重要的是持续学习和实践！祝大家早日成就自己的黑客梦！"
"806","1764060478333128949","https://x.com/Vicky22955256/status/1764060478333128949","Luckylab_Vicky","Vicky22955256","zh","false","","","1","油泼面家常做法😋我老爱吃了 https://t.co/uV1ouG28Bb"
"807","1763557731116765592","https://x.com/raycat2021/status/1763557731116765592","徐老猫","raycat2021","zh","false","","","1","这是哥大商学院教授、摩根斯丹利研究主管迈克尔-莫布森(michael mauboussin)开出的一张财经书单，多是近年出版的力作。我打算好好研读，也推荐给大家。

1，《超预测》Superforecasting
在现实世界中，我们每个人会进行各种预测：分析未来、思考是否买股票、制定政策、提出新产品构想。不幸的是，人们往往是糟糕的预测者。
沃顿商学院教授菲利普-泰洛克一直在研究为什么有少数一些人具有优秀的预测能力？普通人如何向他们学习？
出色的预测不需要强大的计算机或深奥的方法，需要的是从多种来源收集证据，注重概率思维，团队合作，愿意承认错误纠正方向。
《超预测》提供了有效的方法帮我们提高预判未来、明智决策的能力，绝对是一本非常有用的经典之作。"
"808","1763428480744816729","https://x.com/yangyi/status/1763428480744816729","Yangyi","yangyi","zh","false","","","1","Steve Jobs的演讲，时不时会回看一遍
三个故事每个人都有自己的理解
- 过往的经历，总会在未来某个时刻给予你帮助和深远影响，没有任何人的人生路是绕了路的
- 你热爱的事情给予了你无穷的力量让你走的更远，发现并找到它
- 把每一天当做生命最后一天，你会发现很多事情都没那么重要，从而发现自己内心真正向往的事情"
"809","1763353806807412957","https://x.com/369Jessica369/status/1763353806807412957","🌹MIDNIGHT🌹ROSE🌹","369Jessica369","qme","false","果蔬保鲜","","1","#果蔬保鲜 https://t.co/5jBmzZJQhX"
"810","1763433014716203245","https://x.com/edwardzsky2017/status/1763433014716203245","bebeJ","edwardzsky2017","zh","false","","","0","这么多人对跨境感兴趣，那就让我这外贸老炮浅谈一下这一年多的感悟！
2024 跨境入门推荐 
国内篇: 1️⃣平台对比
Tiktok>独立站>TEMU >SHEIN>亚马逊

1.其实去年年底TK就已经漏头了， 站在了流量口，什么都能上树。主要获客成本较低。现在的TK国内操作门槛还是比较高的， 部分类目也做了限制。 

2.独立站，可玩性强。虽然需要持续投入广告，但是 对于品牌来说，这点投入也是很值得的，对于那些小众，定位定价略高的品牌，极力推荐！ 毕竟品牌才是终点！

3.之所以不推荐TEMU，是因为国内卖家都知道拼多多的尿性， 永远都在割商家的韭菜。

4.SHEIN 服装起家，如果有快反的供应端可以试试。

5.又爱又恨的亚马逊，这个时候入场，你绝对是亚马逊的韭菜！ 完善的体系，和拼到底的产品。基本上小卖家真是很难赚到大钱。"
"811","1762691907527008741","https://x.com/xiaoying_eth/status/1762691907527008741","小樱💞｜实用工具分享","xiaoying_eth","zh","false","","","1","ChatGPT让我每天节省5个小时的工作时间。

但前提是你提供好的指令。

这里是使用ChatGPT快速完成工作的终极指令：（我离不开的）： https://t.co/BKqyg5wuNf"
"812","1762475600886079914","https://x.com/vista8/status/1762475600886079914","向阳乔木","vista8","zh","false","","https://playcover.io/","2","如何在 Macbook  上用并不支持的iPhone 和 iPad 应用。

订阅了读库，但只有 iPad和 iPhone版本，不方便 Macbook阅读做笔记。

搜索研究两天，终于成功找到了解法。

前提：Macbook必须是 M 系列芯片。

第一步：下载安装Playcover App
https://t.co/8pidGRbtMD

第二步：获取 App 的 App Store 网页地址。

方法 1：App Store 搜“读库”，点右上角分享按钮复制地址https://t.co/q48UByhiTS

方法 2：Google 搜索 “读库 site:https://t.co/nvl2V0qKsT” 找到Apple app页面地址。

第三步：在线请求破解 ipa 文件

打开 https://t.co/IULhiyo41L
注册并提交 App 网页地址，第二天登录账号下载 ipa 文件。

（注意：网站会检测 VPN，提示装了广告屏蔽软件，记得关掉，刷出页面过验证后 再打开下载）

第四步：把下载的破解 ipa 文件用 playcover 打开。"
"813","1762030236798189930","https://x.com/vikingmute/status/1762030236798189930","Viking","vikingmute","zh","false","","https://www.appeconomyinsights.com/p/how-to-analyze-a-10-k","2","最近读到的非常通俗易懂的文章，建议假如在玩美股的人都可以看看
《How to Analyze a 10-K 怎样分析一个年度财报》

帖子看起来太麻烦，直接看文章就好：
https://t.co/TTEPL3HUxL

用苹果公司的年度财报举例，和之前我买过的一些长篇大论的书不一样，就例举出了一些要关注的key points，对于初学者很受用。

而且它们的图表做到太棒了，特别直观，非常有特色。"
"814","1761937204321058940","https://x.com/laobaishare/status/1761937204321058940","老白（每日干货分享✊）","laobaishare","zh","false","","","1","Chrome浏览器有32亿用户。

但没有人知道Chrome有哪些最好的扩展。

以下是15个你不能没有的扩展： https://t.co/uKxkXwfiLI"
"815","1761695903696429326","https://x.com/knowledgefxg/status/1761695903696429326","知识分享官","knowledgefxg","zh","false","","","1","前端福利：
新手学完HTML和CSS想练练手？这7个项目满足你（附源码）👇🧵 https://t.co/UF7VqCLWv3"
"816","1759105476598624514","https://x.com/caijingshujuku/status/1759105476598624514","财经数据库","caijingshujuku","zh","false","","","1","建议朋友们都看看，国内这样清醒、能思考的年轻人已经不多了！ https://t.co/jI8ejAUxB9"
"817","1757195216648573072","https://x.com/laobaishare/status/1757195216648573072","老白（每日干货分享✊）","laobaishare","zh","false","","","1","GitHub是一个免费的教育平台。

但99%的人都不知道学习的最佳代码存储库。

这里是学习编程的顶级20个免费存储库：↓ https://t.co/vEozttXiht"
"818","1756838592348127460","https://x.com/MoonAtCloud/status/1756838592348127460","云中月","MoonAtCloud","zh","false","","","0","中美银行的巨大差异（一）

从中国到美国之后最大的文化冲击就是银行系统，有时我们甚至觉得美国人的金融脑回路与中国人完全不一样。

美国人的银行就是一个生意，是整个金融系统的一部分，你只要有本事，能拿到执照，你也能开一个，如果你发现开不下去了，你可以转让出去，或者让它倒闭。而中国的银行首先是国家机构的一部分，国家信誉在它的后面做或有或无的担保，其次它才完成整个国家的金融功能。

不少美国的银行都参加FDIC保险，如果银行倒闭，那个叫做FDIC的联邦存款保险公司负责在银行失效时赔给每个储户不超过25万美元的损失，但在银行买理财的账户就没有这个保险。中国银行过去没有保险这一说，原则上国家银行也不会倒闭。不过随着后来股份制银行和城市银行不断出现，国家也不愿意这些野孩子兜底，十年前学习美国出台了一个存款保险制度，银行倒闭时赔付50万人民币，总算是和国际接轨了。有人笑称，存款保险制度出台说明银行存款今后不再保险啦！

在美国，真正的纸币现金在经济活动中所占的数额比例很低，大部分交易都是通过银行系统的支票传递和电子转账来完成的。整个国家也鼓励交易在银行体系内部流动，不论是公司发工资，普通人缴纳水电费，刷信用卡买东西，买卖股票这些操作，都不让你离开银行系统。对于国家税务部门来说，银行系统内部前的流动是透明的，这类现金叫做“白钱”。

当然，市场上还流通着另一类钱，主要是现金纸钞，这类钱叫做“灰钱”。你有时候街边买杯咖啡，或者住旅馆给的小费，基本上就是这类钱。它的持有和交易都不透明，它有可能是“没纳税”的钱。比如某些餐馆老板的营业收入和食材采购就是用的这种灰钱。美国的国税局特别头疼的就是这种不受监管的，可能没被征税的灰钱。

从技术上说，白钱和灰钱的转换大部分都是在银行柜台或者银行ATM上完成的。两种性质的钱的转换点就被美国各种法律盯的死死的。

你去美国银行柜台存现金，就是在把可能没纳税的灰钱变成白钱，法律要求银行在做这个转换的同时，把客户的纳税义务给锁定。换句大白话就是，银行要判断你这笔钱是不是个人收入所得。如果你存入大额现金（超过一万美元），银行就有报告的义务，你就有报税的义务。

按中国人的想法，我给你存二十万现金，你吸收了我的储蓄，银行应该很高兴。这完全错误，银行很害怕！你实际上是给银行带来了申报麻烦和违规风险。另一方面，当你要提取巨额（一万以上）现金时，这被认为是把白钱投入灰钱的大海中，你依然要准备好解释这样做的目的。如果你没有合理解释（其实在美国境内，你完全不需要这么大一笔现金），基本上银行会让你销户走人，礼送出门。

就算不是现金操作，美国银行在个人账户收钱时依然有很多限制。比如你的银行户头突然有一笔资金汇入，如果是不太可靠的国家，银行怕惹麻烦根本就不愿意收，甚至在跨国转账成功后，也有可能给你一张银行本票让你拿走，爱上哪存上哪存。即使是可信国家的银行，你依然要说清这笔钱是赠予还是收入，便于纳税。就算是可信的国家的银行，就算是同名账户跨境转账，很多银行都会有后台监管部门时候电话询问。

灰钱纳税后就变成了白钱。美国发达的金融系统让你的银行利息，债券收入，券商炒股增值，公司股份分红，都在纳税系统监管下。银行，券商，基金公司都会同步向国税局报告你的所得，如果和你的年度申报匹配上，这些白钱的增值（纳过税之后）始终是白钱，始终在银行系统监管之下。

还有一种纸币现钞是纯粹的黑钱，就是贩毒、军火、恐怖活动之类的钱，想把它们变成白钱，把它们带入美国境内和存入美国银行系统的努力，就是把和钱变成白钱的过程，这个俗称“洗钱”。黑钱和灰钱的差别一个是非法，一个是可能没纳税，这是两种完全不同的钱。大部分洗钱的手法是先把黑钱混入现金收入的灰钱中，然后再申报纳税变成白钱。

对美国政府来说，如何识别出洗钱是一个严肃的课题。尤其是国际洗钱罪，这是联邦重罪。美国法典18卷1957款有详细描述，包括：把分散在不同账户的钱集中到一起的Promotional洗钱，把钱在不同银行的不同账户间倒来倒去（所谓洗三水就追不到了）的Concealment洗钱。

我们普通人经常要解释的不是黑钱，而是灰钱。在中国，黑钱、灰钱和白钱的区分很不明显。很多中国人经常在两个地方遇到新问题，一个是海关，一个是银行。海关和银行都有一个标准，超过一万就要填表申报，海关是105表格，银行是8300表格。美国海关不怕你带现金进入美国，只要你申报，就相当于把灰钱转换成了白钱，然后你再存入银行就没问题了。

当年导演英达多次带现金入境美国超过一万不申报，结果手头积攒下来一堆现金。然后又把钱免申报，以每次不超过一万存入多家银行，就是为了规避这两个表格。这在美国有一个特别的说法，叫做结构性操作，用人话说就是疑似洗钱。美国法典31卷5324和5316款说的就是这两件事。后来被起诉，最后先补税，又加罚款，再与检方和解。给中国人现场演示了中外银行的理念差异。"
"819","1756588797540884857","https://x.com/FinanceYF5/status/1756588797540884857","AI Will","FinanceYF5","zh","false","","","1","AI春晚 高清版本 上半部分 https://t.co/lVTCw5R7IH"
"820","1756831295433572708","https://x.com/laobaishare/status/1756831295433572708","老白（每日干货分享✊）","laobaishare","zh","false","","","1","编程游戏是学习编程的最佳途径。

从CSS、Python、JavaScript到区块链。

以下是2024年学习编程的10款最佳在线游戏： https://t.co/Ri6sn7hm5h"
"821","1754739642921083351","https://x.com/iWillDev/status/1754739642921083351","Will ～ 用心开发最好用的英语工具","iWillDev","zh","false","","","0","分享突破英语内功的方法，将范文背诵到烂熟，贵精不贵多，他讲了三个故事，很有意思。

我生活中认识的一位朋友英语和德语也很好，他的方法也是声情并茂背诵短文。

这个方法管用是管用，但他妻子就是学不会。可能与模仿的兴趣还有毅力有关吧。

对了，我正在为雪球开发这个朗诵模仿的新功能，刚好可以帮助练习和背诵。模仿，录音，评分。系统会给出准确度，流利度，完整度和韵律的评分。

在句子中，还会标注出，哪个发音错了，漏了哪个单词，意外的停顿 等等。

https://t.co/9duWh1qF8H"
